No_Vuelo,origin,destination,origin_latitude,origin_longitude,destination_latitude,destination_longitude
2428,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2429,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2430,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2431,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2432,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2433,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2434,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2435,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2436,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2437,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2438,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2439,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2440,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2441,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2442,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2443,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2444,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2445,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2446,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2447,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2448,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2449,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2450,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2451,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2452,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2453,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2454,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2455,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2456,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2457,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2458,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2459,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2460,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2461,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2462,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2463,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2464,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2465,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2466,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2467,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2468,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2469,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2470,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2471,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2472,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2473,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2474,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2475,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2476,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2477,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2478,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2479,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2480,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2481,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2482,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2483,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2484,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2485,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2486,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2487,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2488,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2489,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2490,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2491,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2492,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2493,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2494,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2495,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2496,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2497,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2498,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2499,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2500,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2501,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2502,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2503,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2504,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2505,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2506,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2507,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2508,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2509,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2510,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2511,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2512,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2513,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2514,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2515,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2516,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2517,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2518,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2519,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2520,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2521,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2522,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2523,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2524,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2525,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2526,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2527,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2528,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2529,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2530,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2531,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2532,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2533,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2534,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2535,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2536,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2537,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2538,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2539,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2540,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2541,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2542,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2543,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2544,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2545,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2546,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2547,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2548,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2549,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2550,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2551,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2552,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2553,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2554,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2555,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2556,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2557,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2558,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2559,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2560,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2561,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2562,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2563,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2564,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2565,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2566,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2567,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2568,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2569,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2570,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2571,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2572,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2573,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2574,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2575,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2576,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2577,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2578,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2579,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2580,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2581,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2582,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2583,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2584,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2585,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2586,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2587,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2588,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2589,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2590,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2591,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2592,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2593,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2594,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2595,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2596,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2597,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2598,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2599,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2600,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2601,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2602,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2603,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2604,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2605,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2606,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2607,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2608,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2609,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2610,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2611,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2612,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2613,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2614,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2615,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2616,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2617,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2618,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2619,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2620,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2621,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2622,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2623,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2624,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2625,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2626,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2627,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2628,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2629,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2630,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2631,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2632,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2633,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2634,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2635,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2636,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2637,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2638,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2639,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2640,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2641,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2642,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2643,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2644,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2645,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2646,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2647,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2648,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2649,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2650,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2651,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2652,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2653,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2654,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2655,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2656,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2657,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2658,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2659,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2660,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2661,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2662,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2663,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2664,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2665,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2666,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2667,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2668,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2669,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2670,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2671,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2672,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2673,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2674,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2675,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2676,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2677,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2678,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2679,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2680,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2681,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2682,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2683,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2684,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2685,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2686,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2687,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2688,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2689,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2690,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2691,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2692,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2693,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2694,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2695,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2696,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2697,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2698,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2699,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2700,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2701,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2702,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2703,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2704,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2705,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2706,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2707,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2708,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2709,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2710,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2711,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2712,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2713,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2714,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2715,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2716,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2717,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2718,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2719,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2720,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2721,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2722,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2723,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2724,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2725,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2726,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2727,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2728,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2729,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2730,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2731,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2732,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2733,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2734,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2735,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2736,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2737,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2738,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2739,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2740,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2741,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2742,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2743,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2744,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2745,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2746,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2747,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2748,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2749,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2750,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2751,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2752,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2753,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2754,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2755,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2756,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2757,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2758,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2759,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2760,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2761,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2762,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2763,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2764,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2765,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2766,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2767,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2768,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2769,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2770,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2771,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2772,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2773,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2774,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2775,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2776,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2777,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2778,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2779,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2780,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2781,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2782,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2783,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2784,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2785,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2786,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2787,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2788,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2789,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2790,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2791,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2792,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2793,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2794,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2795,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2796,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2797,MEX,GDL,19.4363,-99.0721,20.5218,-103.311
2798,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2799,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2800,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2801,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2802,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2803,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2804,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2805,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2806,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2807,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2808,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2809,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2810,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2811,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2812,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2813,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2814,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2815,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2816,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2817,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2818,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2819,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2820,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2821,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2822,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2823,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2824,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2825,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2826,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2827,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2828,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2829,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2830,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2831,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2832,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2833,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2834,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2835,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2836,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2837,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2838,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2839,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2840,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2841,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2842,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2843,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2844,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2845,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2846,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2847,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2848,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2849,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2850,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2851,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2852,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2853,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2854,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2855,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2856,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2857,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2858,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2859,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2860,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2861,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2862,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
2863,GDL,MEX,20.5218,-103.311,19.4363,-99.0721
